"","Date","Area","Name","Years","Price..mm.","Size.sqft.","Price/Sqft"
"2550","2021-06-01","Tin Hau","Hoi Hing Building",32,6.38,327,19510.7033639144
"2551","2021-06-01","Sai Wan Ho","Grand Promenade",16,20.4,749,27236.3150867824
"2552","2021-06-01","Shau Kei Wan","Tung Tao Court",16,6.85,406,16871.921182266
"2553","2021-06-01","Aberdeen","Aberdeen Centre",41,6.2,432,14351.8518518519
"2554","2021-06-01","Ap Lei CHau","Marina Habitat",23,7.36,427,17236.5339578454
"2555","2021-06-01","Ap Lei CHau","Billion Court",30,8.3,370,22432.4324324324
"2556","2021-06-01","Siu Sai Wan","Island Resort",20,12.4,620,20000
"2557","2021-06-01","North Point","Glory Rise",18,6,316,18987.3417721519
"2558","2021-06-01","Shek Tong Tsui","Jadeview Court",27,7.15,325,22000
"2559","2021-06-01","Quarry Bay","The Orchards",18,15.95,752,21210.1063829787
"2560","2021-06-01","Mid-Levels West","The Belchers",20,21.6,950,22736.8421052632
"2561","2021-06-01","Kornhill","Kornhill",34,16.98,882,19251.7006802721
"2562","2021-06-01","Mid-Levels West","The Fortune Gardens",33,15.4,746,20643.4316353887
"2563","2021-06-01","Shau Kei Wan","23 Kam Wa Street",54,3.98,389,10231.3624678663
"2564","2021-06-01","Sai Ying Pun","Island Crest",11,12,463,25917.9265658747
"2565","2021-06-01","Sheung Wan","Centre Point",9,13.18,565,23327.4336283186
"2566","2021-06-01","Sai Ying Pun","Elegant Garden",33,7.73,404,19133.6633663366
"2567","2021-06-01","Sai Wan Ho","Lok Kwan House",62,5.9,636,9276.72955974843
"2568","2021-06-01","Pok Fu Lam","Chi Fu Fa Yuen",42,9.43,588,16037.4149659864
"2569","2021-06-01","Mid-Levels West","Ying Fai Court",35,9.48,447,21208.0536912752
"2570","2021-06-01","Kennedy Town","Hang Fai Building",49,6.56,680,9647.05882352941
"2571","2021-06-01","Kennedy Town","Harbour View Garden",27,8.7,386,22538.8601036269
"2572","2021-06-01","Sai Wan Ho","Tai Hong House",56,3.76,312,12051.282051282
"2573","2021-06-01","Sai Wan Ho","Parker33",4,4.36,209,20861.2440191388
"2574","2021-06-01","Sai Wan Ho","Tai Cheong House",58,3.9,312,12500
"2575","2021-06-01","Mid-Levels West","80 Robinson Road",20,29.68,855,34713.4502923977
"2576","2021-06-01","Wan Chai","The Avenue",6,8.4,338,24852.0710059172
"2577","2021-06-01","Shek Tong Tsui","Hill Court",25,6.5,309,21035.5987055016
"2578","2021-06-01","Chai Wan","Walton Estate",38,5.32,414,12850.2415458937
"2579","2021-06-01","Chai Wan","New Jade Garden",33,6.35,408,15563.7254901961
"2580","2021-06-01","South Horizons","South Horizons",28,18.3,863,21205.0984936269
"2581","2021-06-01","Ap Lei CHau","Marina Habitat",23,10,605,16528.9256198347
"2582","2021-06-01","Sai Wan Ho","Grand Promenade",16,27.92,947,29482.5765575502
"2583","2021-06-01","Mid-Levels West","Arezzo",6,34,980,34693.8775510204
"2584","2021-06-01","Tin Hau","Hoi Sun Building",31,6.32,326,19386.5030674847
"2585","2021-06-01","Wan Chai","The Morrison",13,8.73,422,20687.2037914692
"2586","2021-06-01","Sai Wan Ho","Grand Promenade",16,12.8,496,25806.4516129032
"2587","2021-06-01","North Point Mid-Levels","Fortress Garden",40,12.15,650,18692.3076923077
"2588","2021-06-01","Pok Fu Lam","Chi Fu Fa Yuen",41,7.45,439,16970.3872437358
"2589","2021-06-01","Sai Wan Ho","The Oakridge",18,7.95,423,18794.3262411347
"2590","2021-06-01","Kennedy Town","The Merton",16,15.4,651,23655.9139784946
"2591","2021-06-01","Aberdeen","Aberdeen Centre",40,12.5,723,17289.0733056708
"2592","2021-06-01","Wan Chai","J Residence",14,9.28,482,19253.112033195
"2593","2021-06-01","Mid-Levels West","Golden Lodge",24,10,455,21978.021978022
"2594","2021-06-01","Happy Valley","Panny Court",28,9.9,502,19721.1155378486
"2595","2021-06-01","Kennedy Town","Regent Height",38,20.6,764,26963.3507853403
"2596","2021-05-31","Pok Fu Lam","Chi Fu Fa Yuen",42,6.38,439,14533.0296127563
"2597","2021-05-31","Heng Fa Chuen","Heng Fa Chuen",32,7.8,547,14259.5978062157
"2598","2021-05-31","Heng Fa Chuen","Heng Fa Chuen",32,10.48,656,15975.6097560976
"2599","2021-05-31","North Point","City Garden",38,14.49,792,18295.4545454545
"2600","2021-05-31","Quarry Bay","Nan Fung Sun Chuen",42,7.38,391,18874.6803069054
"2601","2021-05-31","Kornhill","Kornhill Garden",34,7.35,592,12415.5405405405
"2602","2021-05-31","Kornhill","Kornhill",34,8.88,466,19055.7939914163
"2603","2021-05-31","Tai Hang Mid-Levels","Serenade",11,21.5,788,27284.2639593909
"2604","2021-05-31","Kornhill","Kornhill",34,9.23,461,20021.6919739696
"2605","2021-05-31","Pok Fu Lam","Cnt Bisney",24,9,524,17175.572519084
"2606","2021-05-31","Mid-Levels West","Goldwin Heights",27,15.3,763,20052.4246395806
"2607","2021-05-31","Tin Hau","16 Glass Street",47,9.1,628,14490.4458598726
"2608","2021-05-31","Aberdeen","Bayshore Apartments",20,7.31,471,15520.16985138
"2609","2021-05-31","South Horizons","South Horizons",27,14.46,771,18754.8638132296
"2610","2021-05-31","Taikoo Shing","Taikoo Shing",44,8.5,489,17382.4130879346
"2611","2021-05-31","Kennedy Town","Cayman Rise",20,13.8,642,21495.3271028037
"2612","2021-05-31","Kennedy Town","Po Wah House",34,4.9,312,15705.1282051282
"2613","2021-05-31","Tai Hang","Chuang's-On-The-Park",28,9.6,413,23244.5520581114
"2614","2021-05-31","Happy Valley","139 Wong Nai Chung Road",45,5.37,285,18842.1052631579
"2615","2021-05-31","Yuk Kwai Shan Wan Poon","Sham Wan Towers",17,9.98,479,20835.0730688935
"2616","2021-05-31","Wan Chai","The Avenue",6,13.8,443,31151.2415349887
"2617","2021-05-31","Wan Chai","Li Chit Garden",26,9,435,20689.6551724138
"2618","2021-05-31","North Point","Fortress Metro Tower",34,7.75,401,19326.6832917706
"2619","2021-05-31","Kornhill","Kornhill Garden",34,8.2,484,16942.1487603306
"2620","2021-05-31","Siu Sai Wan","Island Resort",20,8.88,455,19516.4835164835
"2621","2021-05-31","Shau Kei Wan","Hong Wah Mansion",35,5.65,295,19152.5423728814
"2622","2021-05-31","North Point","Full Wealth Gardens",37,7.5,463,16198.7041036717
"2623","2021-05-31","Taikoo Shing","Taikoo Shing",36,12.65,587,21550.2555366269
"2624","2021-05-31","Shau Kei Wan","Ming Fei Building",48,3.35,360,9305.55555555556
"2625","2021-05-31","Kennedy Town","University Heights",25,10.8,464,23275.8620689655
"2626","2021-05-31","Wan Chai","Dandenong Mansion",32,5,271,18450.184501845
"2627","2021-05-31","Tai Hang","Chuang's-On-The-Park",28,9.3,413,22518.1598062954
"2628","2021-05-31","North Point","82 Java Road",64,13.5,816,16544.1176470588
"2629","2021-05-31","Taikoo Shing","Taikoo Shing",41,11.45,602,19019.9335548173
"2630","2021-05-31","Chai Wan","Koway Court",37,5.68,396,14343.4343434343
"2631","2021-05-31","Taikoo Shing","Taikoo Shing",44,7.45,440,16931.8181818182
"2632","2021-05-31","Yuk Kwai Shan Wan Poon","Larvotto",10,9.6,463,20734.3412526998
"2633","2021-05-31","North Point","Ming Yuen Mansions",38,7.08,510,13882.3529411765
"2634","2021-05-31","North Point Mid-Levels","Seaview Garden",43,15.5,920,16847.8260869565
"2635","2021-05-31","Quarry Bay","Nan Fung Sun Chuen",43,6,391,15345.2685421995
"2636","2021-05-31","Kornhill","Kornhill",34,7.15,461,15509.7613882863
"2637","2021-05-31","North Point","Harbour Heights",32,12.68,635,19968.5039370079
"2638","2021-05-31","Quarry Bay","Riviera Mansion",33,6.88,386,17823.8341968912
"2639","2021-05-31","Wan Chai","J Residence",14,13.35,649,20570.1078582434
"2640","2021-05-31","Quarry Bay","Dragon View House",43,6.83,415,16457.8313253012
"2641","2021-05-31","Taikoo Shing","Taikoo Shing",39,18.5,897,20624.3032329989
"2642","2021-05-31","North Point","Island Place",24,12.98,623,20834.6709470305
"2643","2021-05-31","Tai Hang","Jolly House",22,4.7,170,27647.0588235294
"2644","2021-05-31","Quarry Bay","Mount Parker Lodge",31,8.55,561,15240.6417112299
"2645","2021-05-31","Kornhill","Kornhill",34,11.68,616,18961.038961039
"2646","2021-05-31","South Horizons","South Horizons",27,13.25,871,15212.3995407577
"2647","2021-05-31","Sai Ying Pun","Yuk Ming Towers",30,7.45,378,19708.9947089947
"2648","2021-05-31","Mid-Levels West","Scenecliff",30,24.78,765,32392.1568627451
"2649","2021-05-31","Quarry Bay","Nan Fung Sun Chuen",42,9.28,570,16280.701754386
"2650","2021-05-31","Heng Fa Chuen","Heng Fa Chuen",32,7.65,499,15330.6613226453
"2651","2021-05-31","North Point","Healthy Gardens",41,6.99,446,15672.6457399103
"2652","2021-05-31","Pok Fu Lam","Pokfulam Gardens",41,7.5,466,16094.4206008584
"2653","2021-05-31","Heng Fa Chuen","Heng Fa Chuen",34,9.55,596,16023.4899328859
"2654","2021-05-31","South Horizons","South Horizons",26,9.35,519,18015.4142581888
"2655","2021-05-31","Tin Hau","Lee King Mansion",28,5.9,307,19218.2410423453
"2656","2021-05-31","Kennedy Town","Nan Hai Mansion",37,5.65,316,17879.746835443
"2657","2021-05-31","Kornhill","Kornhill",34,12.45,712,17485.9550561798
"2658","2021-05-31","Tai Hang","Lily Court",28,8,357,22408.9635854342
"2659","2021-05-29","North Point","Kingsway Garden",28,7.3,421,17339.6674584323
"2660","2021-05-28","Yuk Kwai Shan Wan Poon","Sham Wan Towers",17,11.5,581,19793.4595524957
"2661","2021-05-28","Sheung Wan","One Pacific Heights",12,9.2,401,22942.6433915212
"2662","2021-05-28","Taikoo Shing","Taikoo Shing",43,11.65,581,20051.6351118761
"2663","2021-05-28","Shek Tong Tsui","Novum West",1,6.2,224,27678.5714285714
"2664","2021-05-28","Sai Wan Ho","I<U+2027>Uniq Grand",7,6.85,328,20884.1463414634
"2665","2021-05-28","Yiu Tung","Tung Chun Court",27,9,640,14062.5
"2666","2021-05-28","Heng Fa Chuen","Heng Fa Chuen",33,9.25,595,15546.218487395
"2667","2021-05-28","Sai Wan Ho","Grand Promenade",16,11.35,493,23022.3123732252
"2668","2021-05-28","Shau Kei Wan","Marina Lodge",22,5.12,279,18351.2544802867
"2669","2021-05-28","Shau Kei Wan","Chuang's Heights",21,6.66,353,18866.8555240793
"2670","2021-05-28","Taikoo Shing","Taikoo Shing",42,13.8,702,19658.1196581197
"2671","2021-05-28","Quarry Bay","Mount Parker Lodge",31,6.75,442,15271.4932126697
"2672","2021-05-28","Kennedy Town","Chester Court",33,9.4,488,19262.2950819672
"2673","2021-05-28","North Point Mid-Levels","Pacific Palisades",30,19.76,845,23384.6153846154
"2674","2021-05-28","Mid-Levels West","The Belchers",20,19.28,750,25706.6666666667
"2675","2021-05-28","Kennedy Town","Imperial Kennedy",5,9.78,394,24822.3350253807
"2676","2021-05-28","North Point","Harbour Heights",32,11.83,620,19080.6451612903
"2677","2021-03-11","Tai Hang","Warrenwoods",8,9.3,398,23366.8341708543
"2678","2021-03-11","South Horizons","South Horizons",27,13,783,16602.809706258
"2679","2021-03-11","Chai Wan","Bayview Park",22,9.5,624,15224.358974359
"2680","2021-03-11","Siu Sai Wan","Fullview Garden",28,4.85,592,8192.56756756757
"2681","2021-03-11","Quarry Bay","Mount Parker Lodge",31,7.13,443,16094.8081264108
"2682","2021-03-11","Mid-Levels West","Goldwin Heights",27,16.5,771,21400.7782101167
"2683","2021-03-11","Ap Lei CHau","H",4,7.22,320,22562.5
"2684","2021-03-11","South Horizons","South Horizons",26,11.2,687,16302.7656477438
"2685","2021-03-11","Heng Fa Chuen","Heng Fa Chuen",34,9.83,596,16493.288590604
"2686","2021-03-11","Kennedy Town","Hee Wong Terrace",34,6.03,476,12668.0672268908
"2687","2021-03-11","Heng Fa Chuen","Heng Fa Chuen",34,8.08,473,17082.4524312896
"2688","2021-03-11","Kennedy Town","The Hudson",5,9.08,324,28024.6913580247
"2689","2021-03-11","Sheung Wan","Grandview Garden",27,8.2,395,20759.4936708861
"2690","2021-03-11","Yuk Kwai Shan Wan Poon","Sham Wan Towers",17,10,579,17271.1571675302
"2691","2021-03-11","Sai Wan Ho","Tai On Building",53,3.9,352,11079.5454545455
"2692","2021-03-11","North Point Mid-Levels","The Pavilia Hill",5,22.6,717,31520.2231520223
"2693","2021-03-11","Shau Kei Wan","Tung Po Mansion",37,7,474,14767.9324894515
"2694","2021-03-11","Wan Chai","Hang Tak Building",54,8.08,453,17836.6445916115
"2695","2021-03-11","South Horizons","South Horizons",29,10.49,598,17541.8060200669
"2696","2021-03-11","Happy Valley","Eight Kwai Fong Happy Valley",6,12.81,411,31167.8832116788
"2697","2021-03-11","Chai Wan","New Jade Garden",33,7.12,470,15148.9361702128
"2698","2021-03-11","Chai Wan","Yee Tsui Court",39,6.28,466,13476.3948497854
"2699","2021-03-11","Shek Tong Tsui","Sun On Building",56,6.12,501,12215.5688622754
"2700","2021-03-11","Central","Ying Pont Building",35,5.65,260,21730.7692307692
"2701","2021-03-10","Aberdeen","Yue Fai Court",41,5.68,384,14791.6666666667
"2702","2021-03-10","Kennedy Town","Cayman Rise",20,9.5,464,20474.1379310345
"2703","2021-03-10","Kennedy Town","Ching Lin Court",30,5.6,352,15909.0909090909
"2704","2021-03-10","Sai Ying Pun","Island Crest",11,12.5,552,22644.9275362319
"2705","2021-03-10","Shek Tong Tsui","Kwan Yick Building",47,4.18,269,15539.0334572491
"2706","2021-03-10","Mid-Levels West","The Grand Panorama",26,15.35,814,18857.4938574939
"2707","2021-03-10","Kennedy Town","Wai Wah Court",26,8,453,17660.0441501104
"2708","2021-03-10","Kennedy Town","Luen Hong Apartments",49,5.35,391,13682.8644501279
"2709","2021-03-10","Pok Fu Lam","Chi Fu Fa Yuen",42,6.81,439,15512.5284738041
"2710","2021-03-10","Ap Lei CHau","Marina Habitat",23,7.25,427,16978.9227166276
"2711","2021-03-10","South Horizons","South Horizons",26,10.1,650,15538.4615384615
"2712","2021-03-10","Quarry Bay","Nan Fung Sun Chuen",43,6.88,391,17595.9079283887
"2713","2021-03-10","South Horizons","South Horizons",28,9.95,637,15620.0941915228
"2714","2021-03-10","Wan Chai","Man Shek Building",36,3.88,246,15772.3577235772
"2715","2021-03-10","Taikoo Shing","Taikoo Shing",39,16.28,748,21764.7058823529
"2716","2021-03-10","South Horizons","South Horizons",28,10.55,639,16510.172143975
"2717","2021-03-10","Quarry Bay","Mount Parker Lodge",31,12.58,847,14852.4203069658
"2718","2021-03-10","Pok Fu Lam","Chi Fu Fa Yuen",41,8.78,588,14931.9727891156
"2719","2021-03-10","Kornhill","Kornhill",34,10,616,16233.7662337662
"2720","2021-03-10","Sai Ying Pun","Ko Nga Court",28,7.38,365,20219.1780821918
"2721","2021-03-10","Mid-Levels West","Kenyon Court",37,18,957,18808.7774294671
"2722","2021-03-10","Mid-Levels West","Rhine Court",46,18.5,798,23182.9573934837
"2723","2021-03-10","Taikoo Shing","Taikoo Shing",34,13.7,702,19515.6695156695
"2724","2021-03-10","Tin Hau","The Hemispheres",6,7.28,280,26000
"2725","2021-03-10","Siu Sai Wan","Island Resort",20,9.9,591,16751.269035533
"2726","2021-03-09","Sheung Wan","The Bellevue Place",22,8,377,21220.1591511936
"2727","2021-03-09","Shau Kei Wan","Tung Tao Court",16,6.53,516,12655.0387596899
"2728","2021-03-09","Siu Sai Wan","Island Resort",20,8.09,455,17780.2197802198
"2729","2021-03-09","Ap Lei CHau","Lei Tung Estate",33,4.2,490,8571.42857142857
"2730","2021-03-09","Sheung Wan","Dawning Height",21,7.9,367,21525.8855585831
"2731","2021-03-09","North Point","Kar Wan Building",36,3.98,202,19702.9702970297
"2732","2021-03-09","Mid-Levels West","Reading Place",17,5.48,264,20757.5757575758
"2733","2021-03-09","Wan Chai","Yue King Building",49,12,616,19480.5194805195
"2734","2021-03-09","Shau Kei Wan","Tung Tao Court",16,7.9,638,12382.4451410658
"2735","2021-03-09","South Horizons","South Horizons",27,10.38,633,16398.1042654028
"2736","2021-03-09","Heng Fa Chuen","Heng Fa Chuen",31,9.35,645,14496.1240310078
"2737","2021-03-09","North Point","North Point View Mansion",60,8.68,865,10034.6820809249
"2738","2021-03-09","Causeway Bay","Yee On Building",49,7.98,465,17161.2903225806
"2739","2021-03-09","Sai Wan Ho","Lei King Wan",33,9.96,565,17628.3185840708
"2740","2021-03-09","Wan Chai","The Morrison",13,8.86,422,20995.2606635071
"2741","2021-03-09","Wah Fu","Wah Kwai Estate",29,1.5,208,7211.53846153846
"2742","2021-03-09","Sai Wan Ho","Tai On Building",53,4.18,352,11875
"2743","2021-03-09","South Horizons","South Horizons",29,9.98,608,16414.4736842105
"2744","2021-03-09","Happy Valley","The Gracedale",22,8.6,375,22933.3333333333
"2745","2021-03-09","Siu Sai Wan","Cheerful Garden",26,6.3,484,13016.5289256198
"2746","2021-03-09","North Point Mid-Levels","Maiden Court",40,12,717,16736.4016736402
"2747","2021-03-09","North Point Mid-Levels","Flora Garden",41,15.38,837,18375.1493428913
"2748","2021-03-09","Aberdeen","Abba House",38,5.83,325,17938.4615384615
"2749","2021-03-09","Aberdeen","Aberdeen Centre",39,6.58,448,14687.5
"2750","2021-03-09","Ap Lei CHau","Manly House",41,5.3,350,15142.8571428571
"2751","2021-03-09","Taikoo Shing","Taikoo Shing",42,10,583,17152.6586620926
"2752","2021-03-09","Tin Hau","Jupiter Terrace",19,8.18,420,19476.1904761905
"2753","2021-03-09","Shek Tong Tsui","Eivissa Crest",5,6.8,290,23448.275862069
"2754","2021-03-09","North Point","Rica Victoria",20,6.8,337,20178.0415430267
"2755","2021-03-09","Pok Fu Lam","Chi Fu Fa Yuen",42,8,588,13605.4421768707
"2756","2021-03-09","Wan Chai","Yanville",24,5.88,297,19797.9797979798
"2757","2021-03-09","North Point","Tung Fat Building",57,5.1,553,9222.42314647378
"2758","2021-03-09","Taikoo Shing","Taikoo Shing",34,14.55,715,20349.6503496504
"2759","2021-03-09","Tin Hau","Kuisum Court",28,4,180,22222.2222222222
"2760","2021-03-09","Shau Kei Wan","Hong Wah Mansion",35,5.3,300,17666.6666666667
"2761","2021-03-09","North Point","Island Place",24,10.9,532,20488.7218045113
"2762","2021-03-08","South Horizons","South Horizons",27,10.68,618,17281.5533980583
"2763","2021-03-08","Sai Wan Ho","Chit Foo Mansion",44,3.6,290,12413.7931034483
"2764","2021-03-08","Wan Chai","Hing Bong Mansion",35,5.18,294,17619.0476190476
"2765","2021-03-08","Causeway Bay","Lok Sing Centre",43,6.37,343,18571.4285714286
"2766","2021-03-08","Chai Wan","Goldmine Building",43,3.78,245,15428.5714285714
"2767","2021-03-08","Sai Wan Ho","Felicity Garden",31,10.59,688,15392.4418604651
"2768","2021-03-08","Sai Ying Pun","Western Garden",38,9.45,512,18457.03125
"2769","2021-03-08","Sai Wan Ho","Grand Promenade",16,11.23,499,22505.0100200401
"2770","2021-03-08","Chai Wan","Shan Tsui Court",40,5.1,374,13636.3636363636
"2771","2021-03-08","North Point","City Garden",35,15.3,871,17566.0160734788
"2772","2021-03-08","Causeway Bay","Elizabeth House",42,8.95,612,14624.1830065359
"2773","2021-03-08","Happy Valley","Claymore Lodge",31,5.2,284,18309.8591549296
"2774","2021-03-08","Taikoo Shing","Taikoo Shing",44,11.3,689,16400.5805515239
"2775","2021-03-08","Siu Sai Wan","Island Resort",20,9.88,565,17486.7256637168
"2776","2021-03-08","Sai Ying Pun","Island Crest",11,14.6,559,26118.0679785331
"2777","2021-03-08","Sai Ying Pun","Kensington Hill",4,24.8,864,28703.7037037037
"2778","2021-03-08","Central","Felicity Building",43,5.5,290,18965.5172413793
"2779","2021-03-08","Wan Chai","Convention Plaza Apartments",31,9.6,418,22966.5071770335
"2780","2021-03-08","Mid-Levels West","The Pierre",7,9.99,305,32754.0983606557
"2781","2021-03-08","Pok Fu Lam","Chi Fu Fa Yuen",41,8.84,588,15034.0136054422
"2782","2021-03-08","Aberdeen","Aberdeen Centre",40,8.57,594,14427.6094276094
"2783","2021-03-08","Siu Sai Wan","Island Resort",20,11,596,18456.3758389262
"2784","2021-03-08","Mid-Levels West","Rhine Court",46,12.4,970,12783.5051546392
"2785","2021-03-08","Happy Valley","Cathay Garden",54,7,471,14861.9957537155
"2786","2021-03-08","Wan Chai","Oi Kwan Court",41,5.45,342,15935.6725146199
"2787","2021-03-08","Shau Kei Wan","Perfect Mount Gardens",33,7.58,450,16844.4444444444
"2788","2021-03-08","North Point","Kava Mansion",46,7,663,10558.0693815988
"2789","2021-03-08","Siu Sai Wan","Island Resort",20,13.83,834,16582.7338129496
"2790","2021-03-08","Sai Ying Pun","Wah Ming Centre",35,6.15,338,18195.2662721894
"2791","2021-03-08","North Point","City Garden",38,14,917,15267.1755725191
"2792","2021-03-05","North Point Mid-Levels","Fortress Garden",40,10,652,15337.4233128834
"2793","2021-03-05","Wan Chai","The Zenith",14,13.85,650,21307.6923076923
"2794","2021-03-05","Shau Kei Wan","Hung Lee Building",48,3.84,284,13521.1267605634
"2795","2021-03-05","Pok Fu Lam","Chi Fu Fa Yuen",41,5.85,433,13510.3926096998
"2796","2021-03-05","North Point","Wah Kin Mansion",38,5.8,343,16909.6209912536
"2797","2021-03-05","Wan Chai","Causeway Centre",42,6.6,302,21854.3046357616
"2798","2021-03-05","Quarry Bay","Riviera Mansion",33,3.45,159,21698.1132075472
"2799","2021-03-05","Kornhill","Kornhill",35,7.6,524,14503.8167938931
"2800","2021-03-05","North Point","City Garden",35,9,568,15845.0704225352
"2801","2021-03-05","Happy Valley","Elegance Tower",29,7.33,370,19810.8108108108
"2802","2021-03-05","Kennedy Town","Kin Yick Mansion",57,5.35,457,11706.7833698031
"2803","2021-03-05","North Point","Kam Ping Mansion",55,5.7,527,10815.9392789374
"2804","2021-03-05","North Point","Ka Wai Building",36,5.34,239,22343.0962343096
"2805","2021-03-05","Sai Wan Ho","Truecourse Tower",23,3.28,197,16649.7461928934
"2806","2021-03-05","Sheung Wan","Rich View Terrace",29,7.38,392,18826.5306122449
"2807","2021-03-05","Causeway Bay","Chee On Building",49,7.6,465,16344.0860215054
"2808","2021-03-05","Causeway Bay","Caroline Hill Court",62,7.13,521,13685.2207293666
"2809","2021-03-05","Ap Lei CHau","Ning Fung Mansion",39,5.08,277,18339.3501805054
"2810","2021-03-05","Taikoo Shing","Taikoo Shing",38,16.38,809,20247.2187886279
"2811","2021-03-05","Sheung Wan","Grandview Garden",27,7.82,381,20524.9343832021
"2812","2021-03-05","Siu Sai Wan","Cheerful Garden",26,5.95,431,13805.1044083527
"2813","2021-03-05","Mid-Levels Central","Hillsborough Court",28,21.8,781,27912.9321382843
"2814","2021-03-05","North Point Mid-Levels","Viking Villas",44,13.98,700,19971.4285714286
"2815","2021-03-05","Kennedy Town","Manhattan Heights",21,12.65,521,24280.2303262956
"2816","2021-03-05","Wan Chai","Star Crest",21,25.5,821,31059.6833130329
"2817","2021-03-05","Wan Chai","The Avenue",7,15.2,586,25938.566552901
"2818","2021-03-05","Wan Chai","Moonstar Court",39,5.72,250,22880
"2819","2021-03-05","Sheung Wan","The Bellevue Place",22,8.36,354,23615.8192090395
"2820","2021-03-05","Quarry Bay","Wai Lee Building",53,3.89,334,11646.7065868263
"2821","2021-03-05","North Point","Provident Centre",38,13.98,854,16370.0234192037
"2822","2021-03-05","Taikoo Shing","Taikoo Shing",36,18.28,897,20379.0412486065
"2823","2021-03-05","Causeway Bay","Elizabeth House",42,9.22,612,15065.3594771242
"2824","2021-03-05","Sai Ying Pun","Ching Tak Building",54,4.1,348,11781.6091954023
"2825","2021-03-05","Sai Ying Pun","Wah Lee Building",43,7.25,523,13862.3326959847
"2826","2021-03-05","Sai Wan Ho","Lei King Wan",32,10,494,20242.9149797571
"2827","2021-03-05","Shau Kei Wan","Perfect Mount Gardens",33,7.38,450,16400
"2828","2021-03-05","Sai Wan Ho","Lei King Wan",33,15,798,18796.992481203
"2829","2021-03-05","North Point","Chung Nam Mansion",56,7.7,595,12941.1764705882
"2830","2021-03-05","Heng Fa Chuen","Heng Fa Chuen",34,9.8,592,16554.0540540541
"2831","2021-03-05","Mid-Levels West","The Summa",7,19.38,769,25201.5604681404
"2832","2021-03-05","Wan Chai","The Avenue",6,11.3,461,24511.9305856833
"2833","2021-03-05","Heng Fa Chuen","Heng Fa Chuen",31,12,826,14527.8450363196
"2834","2021-03-05","Sheung Wan","Man King Building",36,4.1,214,19158.8785046729
"2835","2021-03-05","Mid-Levels West","Woodland Court",35,6.42,329,19513.6778115502
"2836","2021-03-05","Yiu Tung","Tung Yan Court",22,4.57,426,10727.6995305164
"2837","2021-03-05","Tin Hau","Victoria Mansion",56,5.05,328,15396.3414634146
"2838","2021-03-05","Central","38-40 Aberdeen Street",51,7,334,20958.0838323353
"2839","2021-03-05","Pok Fu Lam","Chi Fu Fa Yuen",42,9.05,588,15391.156462585
"2840","2021-03-05","Pok Fu Lam","Chi Fu Fa Yuen",42,9.05,588,15391.156462585
"2841","2021-03-04","Mid-Levels West","The Belchers",20,26.5,954,27777.7777777778
"2842","2021-03-04","Kennedy Town","Smithfield Court",36,6.36,353,18016.9971671388
"2843","2021-03-04","Kennedy Town","Shun Hing Building",31,5.25,297,17676.7676767677
"2844","2021-03-04","North Point","One Prestige",3,4.1,167,24550.8982035928
"2845","2021-03-04","Happy Valley","Happy Villa",48,16,855,18713.4502923977
"2846","2021-03-04","Aberdeen","Yue Fai Court",40,5.34,384,13906.25
"2847","2021-03-04","Heng Fa Chuen","Heng Fa Chuen",33,8.48,498,17028.1124497992
"2848","2021-03-04","Wan Chai","Wing Kee (Kei) Mansion",43,3.88,262,14809.1603053435
"2849","2021-03-04","Mid-Levels West","Scholastic Garden",25,14.8,783,18901.6602809706
"2850","2021-03-04","Tin Hau","Kuisum Court",28,4.27,180,23722.2222222222
"2851","2021-03-04","Happy Valley","Celeste Court",28,15.5,794,19521.4105793451
"2852","2021-03-04","Mid-Levels West","Academic Terrace",32,11.1,649,17103.2357473035
"2853","2021-03-04","Sai Wan Ho","One Eighty",1,3.2,165,19393.9393939394
"2854","2021-03-04","Sai Wan Ho","Les Saisons",19,17.06,863,19768.2502896871
"2855","2021-03-04","Happy Valley","Fung Fai Court",43,9.38,536,17500
"2856","2021-03-04","Sai Wan Ho","Tai On Building",53,4.35,352,12357.9545454545
"2857","2021-03-04","Sai Ying Pun","Fung Sing Mansion",35,3.58,181,19779.0055248619
"2858","2021-03-04","Kennedy Town","Serene Court",31,13.25,691,19175.1085383502
"2859","2021-03-04","Mid-Levels West","The Belchers",20,23.38,898,26035.6347438753
"2860","2021-03-04","Shau Kei Wan","Harmony Place",6,12.73,635,20047.2440944882
"2861","2021-03-04","Sai Wan Ho","Scenic Horizon",17,8.72,502,17370.5179282869
"2862","2021-03-04","Kennedy Town","Cayman Rise",20,9.85,464,21228.4482758621
"2863","2021-03-04","Central","Sunwise Building",45,4.95,302,16390.7284768212
"2864","2021-03-04","Yuk Kwai Shan Wan Poon","Sham Wan Towers",17,9.5,495,19191.9191919192
"2865","2021-03-04","Happy Valley","Riverain Valley",18,13.6,650,20923.0769230769
"2866","2021-03-04","Taikoo Shing","Splendid Place",17,9.45,469,20149.2537313433
"2867","2021-03-04","Pok Fu Lam","Chi Fu Fa Yuen",42,8.92,588,15170.0680272109
"2868","2021-03-04","Sai Wan Ho","Scenic Horizon",17,6.7,368,18206.5217391304
"2869","2021-03-04","Shau Kei Wan","Chuang's Heights",21,6.5,353,18413.597733711
"2870","2021-03-04","Kornhill","Kornhill",34,9.75,555,17567.5675675676
"2871","2021-03-04","Sheung Wan","Queen's Terrace",18,8.71,395,22050.6329113924
