Address,Transaction date,B. Age,Transaction Price,Saleable Area,Building Name,Area
FLAT D 15/F SCHOLASTIC GARDEN,16/9/2020,24,$15.60M,783s.f.,SCHOLASTIC GARDEN,Midlevelwest
FLAT D 21/F BLOCK 2 VANTAGE PARK,5/1/2021,27,$9.80M,396s.f.,VANTAGE PARK,Midlevelwest
FLAT B 11/F BLOCK 2 VANTAGE PARK,5/1/2021,27,$20.00M,751s.f.,VANTAGE PARK,Midlevelwest
FLAT A 7/F BLOCK 1 VANTAGE PARK,14/12/2020,26,$13.80M,636s.f.,VANTAGE PARK,Midlevelwest
FLAT A 22/F BLOCK 2 VANTAGE PARK,2/12/2020,26,$15.40M,611s.f.,VANTAGE PARK,Midlevelwest
FLAT D 25/F BLOCK 2 VANTAGE PARK,6/11/2020,26,$9.98M,396s.f.,VANTAGE PARK,Midlevelwest
FLAT F 22/F BLOCK 2 VANTAGE PARK,3/11/2020,26,$14.70M,611s.f.,VANTAGE PARK,Midlevelwest
FLAT A 26/F BLOCK 1 VANTAGE PARK,28/9/2020,26,$15.88M,611s.f.,VANTAGE PARK,Midlevelwest
FLAT A 14/F BLOCK 2 VANTAGE PARK,5/8/2020,26,$14.50M,636s.f.,VANTAGE PARK,Midlevelwest
FLAT F 22/F TOWER 1 ROBINSON HEIGHTS,30/12/2020,31,$18.60M,762s.f.,ROBINSON HEIGHTS,Midlevelwest
FLAT B 22/F TOWER 1 ROBINSON HEIGHTS,10/11/2020,31,$21.00M,820s.f.,ROBINSON HEIGHTS,Midlevelwest
FLAT E 18/F TOWER 1 ROBINSON HEIGHTS,5/11/2020,31,$17.00M,762s.f.,ROBINSON HEIGHTS,Midlevelwest
FLAT F 1/F TOWER 1 ROBINSON HEIGHTS,30/10/2020,31,$17.10M,762s.f.,ROBINSON HEIGHTS,Midlevelwest
FLAT C 8/F TOWER 2 ROBINSON HEIGHTS,31/8/2020,31,$19.86M,1000s.f.,ROBINSON HEIGHTS,Midlevelwest
FLAT A 28/F TOWER 1 ROBINSON HEIGHTS,18/8/2020,31,$19.90M,746s.f.,ROBINSON HEIGHTS,Midlevelwest
FLAT D 6/F BLOCK 2 ACADEMIC TERRACE,31/12/2020,32,$9.30M,531s.f.,ACADEMIC TERRACE,Midlevelwest
FLAT H 17/F BLOCK 1 ACADEMIC TERRACE,25/11/2020,31,$9.20M,531s.f.,ACADEMIC TERRACE,Midlevelwest
FLAT F 7/F BLOCK 2 ACADEMIC TERRACE,5/11/2020,31,$10.45M,649s.f.,ACADEMIC TERRACE,Midlevelwest
FLAT B 17/F BLOCK 3 ACADEMIC TERRACE,15/10/2020,31,$11.88M,649s.f.,ACADEMIC TERRACE,Midlevelwest
FLAT F 6/F BLOCK 2 ACADEMIC TERRACE,4/8/2020,31,$11.70M,649s.f.,ACADEMIC TERRACE,Midlevelwest
FLAT A 17/F TOWER 2 EUSTON COURT,18/12/2020,31,$16.50M,786s.f.,EUSTON COURT,Midlevelwest
FLAT B 6/F TOWER 2 EUSTON COURT,12/11/2020,31,$16.10M,790s.f.,EUSTON COURT,Midlevelwest
FLAT C 15/F TOWER 1 EUSTON COURT,11/11/2020,31,$16.50M,790s.f.,EUSTON COURT,Midlevelwest
FLAT D 4/F TOWER 2 EUSTON COURT,11/9/2020,31,$15.98M,775s.f.,EUSTON COURT,Midlevelwest
FLAT D 11/F TOWER 2 EUSTON COURT,4/8/2020,31,$15.05M,775s.f.,EUSTON COURT,Midlevelwest
FLAT D 50/F BLOCK 2 80 ROBINSON ROAD,30/12/2020,19,$64.28M,1366s.f.,80 ROBINSON ROAD,Midlevelwest
FLAT C 16/F BLOCK 1 80 ROBINSON ROAD,24/12/2020,19,$21.00M,841s.f.,80 ROBINSON ROAD,Midlevelwest
FLAT B 15/F BLOCK 1 80 ROBINSON ROAD,16/11/2020,19,$30.00M,1042s.f.,80 ROBINSON ROAD,Midlevelwest
FLAT A 50/F BLOCK 2 80 ROBINSON ROAD,2/9/2020,19,$88.00M,2010s.f.,80 ROBINSON ROAD,Midlevelwest
FLAT A 20/F BLOCK 1 80 ROBINSON ROAD,16/7/2020,19,$32.00M,1032s.f.,80 ROBINSON ROAD,Midlevelwest
FLAT D 3/F BELLA VISTA,5/1/2021,21,$8.98M,456s.f.,BELLA VISTA,Midlevelwest
FLAT D 16/F BELLA VISTA,12/11/2020,20,$9.75M,449s.f.,BELLA VISTA,Midlevelwest
FLAT B 8/F BELLA VISTA,24/9/2020,20,$7.95M,383s.f.,BELLA VISTA,Midlevelwest
FLAT C 24/F BELLA VISTA,22/9/2020,20,$9.80M,383s.f.,BELLA VISTA,Midlevelwest
FLAT B 31/F BELLA VISTA,26/8/2020,20,$9.70M,383s.f.,BELLA VISTA,Midlevelwest
FLAT C 30/F SOHO 38,27/10/2020,12,$13.70M,492s.f.,SOHO 38,Midlevelwest
FLAT B 11/F SOHO 38,20/10/2020,12,$7.17M,269s.f.,SOHO 38,Midlevelwest
FLAT B 7/F SOHO 38,15/10/2020,12,$6.78M,267s.f.,SOHO 38,Midlevelwest
FLAT A 6/F SOHO 38,7/9/2020,12,$12.10M,495s.f.,SOHO 38,Midlevelwest
FLAT B 10/F SOHO 38,22/7/2020,12,$6.95M,267s.f.,SOHO 38,Midlevelwest
FLAT B 21/F HONOR VILLA,17/12/2020,21,$10.00M,485s.f.,HONOR VILLA,Midlevelwest
FLAT A 22/F HONOR VILLA,28/10/2020,21,$9.70M,446s.f.,HONOR VILLA,Midlevelwest
FLAT B 29/F HONOR VILLA,12/10/2020,21,$11.00M,485s.f.,HONOR VILLA,Midlevelwest
FLAT A 28/F HONOR VILLA,9/10/2020,21,$9.88M,446s.f.,HONOR VILLA,Midlevelwest
FLAT B 16/F RYAN MANSION,6/1/2021,35,$5.32M,249s.f.,RYAN MANSION,Midlevelwest
FLAT D 17/F RYAN MANSION,20/11/2020,34,$5.38M,238s.f.,RYAN MANSION,Midlevelwest
FLAT B 2/F RYAN MANSION,3/11/2020,34,$5.15M,249s.f.,RYAN MANSION,Midlevelwest
FLAT C 16/F RYAN MANSION,24/8/2020,34,$5.40M,266s.f.,RYAN MANSION,Midlevelwest
FLAT D 19/F BLOCK B NING YEUNG TERRACE,23/11/2020,33,$31.98M,1719s.f.,NING YEUNG TERRACE,Midlevelwest
FLAT A 22/F BLOCK A NING YEUNG TERRACE,20/11/2020,34,$24.30M,1428s.f.,NING YEUNG TERRACE,Midlevelwest
FLAT B 4/F BLOCK A NING YEUNG TERRACE,21/10/2020,34,$17.84M,1119s.f.,NING YEUNG TERRACE,Midlevelwest
FLAT D 1/F BLOCK B NING YEUNG TERRACE,20/10/2020,33,$28.60M,1719s.f.,NING YEUNG TERRACE,Midlevelwest
FLAT A 20/F EIVISSA CREST,17/11/2020,4,$6.95M,307s.f.,EIVISSA CREST,Midlevelwest
FLAT D 23/F EIVISSA CREST,16/11/2020,5,$6.70M,305s.f.,EIVISSA CREST,Midlevelwest
FLAT B 27/F EIVISSA CREST,28/10/2020,4,$9.50M,389s.f.,EIVISSA CREST,Midlevelwest
FLAT B 10/F WINSOME PARK,31/12/2020,25,$15.50M,803s.f.,WINSOME PARK,Midlevelwest
FLAT A 37/F WINSOME PARK,4/11/2020,24,$19.10M,828s.f.,WINSOME PARK,Midlevelwest
FLAT B 27/F WINSOME PARK,23/9/2020,24,$16.00M,803s.f.,WINSOME PARK,Midlevelwest
FLAT B 23/F WINSOME PARK,14/8/2020,24,$19.20M,803s.f.,WINSOME PARK,Midlevelwest
FLAT E 11/F BLOCK 2 SCENIC HEIGHTS,23/11/2020,32,$18.80M,1005s.f.,SCENIC HEIGHTS,Midlevelwest
FLAT A 17/F BLOCK 1 SCENIC HEIGHTS,13/11/2020,32,$25.15M,1071s.f.,SCENIC HEIGHTS,Midlevelwest
FLAT C 16/F BLOCK 1 SCENIC HEIGHTS,10/11/2020,32,$12.95M,600s.f.,SCENIC HEIGHTS,Midlevelwest
FLAT C 21/F BLOCK 2 SCENIC HEIGHTS,11/9/2020,32,$15.70M,597s.f.,SCENIC HEIGHTS,Midlevelwest
FLAT D 32/F BLOCK 1 SCENECLIFF,7/1/2021,30,$13.50M,539s.f.,SCENECLIFF,Midlevelwest
FLAT D 19/F BLOCK 2 SCENECLIFF,9/9/2020,29,$11.50M,539s.f.,SCENECLIFF,Midlevelwest
FLAT D 22/F BLOCK 2 SCENECLIFF,31/7/2020,29,$11.95M,539s.f.,SCENECLIFF,Midlevelwest
FLAT B 14/F BLOCK 2 SCENECLIFF,17/7/2020,29,$19.50M,922s.f.,SCENECLIFF,Midlevelwest
FLAT B 30/F TOWER 1 ELEGANT TERRACE,22/10/2020,30,$29.20M,1114s.f.,ELEGANT TERRACE,Midlevelwest
FLAT B 8/F TOWER 2 ELEGANT TERRACE,24/9/2020,30,$24.00M,1114s.f.,ELEGANT TERRACE,Midlevelwest
FLAT B 20/F TOWER 2 ELEGANT TERRACE,20/8/2020,30,$26.50M,1114s.f.,ELEGANT TERRACE,Midlevelwest
FLAT C 8/F TOWER 2 ELEGANT TERRACE,18/8/2020,30,$24.00M,1110s.f.,ELEGANT TERRACE,Midlevelwest
FLAT 2 7/F BLOCK C IMPERIAL COURT,3/12/2020,24,$26.50M,1196s.f.,IMPERIAL COURT,Midlevelwest
FLAT 3 15/F BLOCK C IMPERIAL COURT,22/9/2020,24,$22.50M,1002s.f.,IMPERIAL COURT,Midlevelwest
FLAT 1 5/F BLOCK B IMPERIAL COURT,21/9/2020,24,$20.88M,959s.f.,IMPERIAL COURT,Midlevelwest
FLAT 1 29/F BLOCK C IMPERIAL COURT,10/8/2020,24,$27.50M,1222s.f.,IMPERIAL COURT,Midlevelwest
FLAT A 3/F PHASE 2 BLESSINGS GARDEN,21/12/2020,25,$18.88M,849s.f.,BLESSINGS GARDEN,Midlevelwest
FLAT A 19/F PHASE 2 BLESSINGS GARDEN,14/12/2020,25,$20.80M,849s.f.,BLESSINGS GARDEN,Midlevelwest
FLAT A 18/F PHASE 1 BLESSINGS GARDEN,17/8/2020,25,$19.30M,832s.f.,BLESSINGS GARDEN,Midlevelwest
FLAT D 13/F PHASE 1 BLESSINGS GARDEN,23/7/2020,25,$19.38M,854s.f.,BLESSINGS GARDEN,Midlevelwest
FLAT D 32/F BLOCK 2 THE GRAND PANORAMA,7/9/2020,25,$25.00M,1014s.f.,THE GRAND PANORAMA,Midlevelwest
FLAT A 19/F BLOCK 3 THE GRAND PANORAMA,31/8/2020,25,$13.80M,812s.f.,THE GRAND PANORAMA,Midlevelwest
FLAT C 37/F BLOCK 3 THE GRAND PANORAMA,25/8/2020,25,$26.30M,967s.f.,THE GRAND PANORAMA,Midlevelwest
FLAT 7 11/F BLOCK A PARKWAY COURT,24/12/2020,32,$19.55M,1077s.f.,PARKWAY COURT,Midlevelwest
FLAT 5 11/F BLOCK A PARKWAY COURT,19/10/2020,32,$19.99M,1051s.f.,PARKWAY COURT,Midlevelwest
FLAT 2 12/F BLOCK B PARKWAY COURT,25/9/2020,32,$24.88M,1347s.f.,PARKWAY COURT,Midlevelwest
FLAT A 5/F NO. 2 PARK ROAD,16/12/2020,16,$14.88M,580s.f.,NO. 2 PARK ROAD,Midlevelwest
FLAT C 36/F NO. 2 PARK ROAD,14/12/2020,16,$16.70M,650s.f.,NO. 2 PARK ROAD,Midlevelwest
FLAT D 12/F NO. 2 PARK ROAD,15/10/2020,16,$17.80M,798s.f.,NO. 2 PARK ROAD,Midlevelwest
FLAT A 11/F CASA BELLA,23/10/2020,19,$17.52M,797s.f.,CASA BELLA,Midlevelwest
FLAT A 17/F CASA BELLA,13/8/2020,19,$18.00M,797s.f.,CASA BELLA,Midlevelwest
FLAT D 4/F CASA BELLA,5/8/2020,19,$17.00M,797s.f.,CASA BELLA,Midlevelwest
FLAT B 19/F CAINE BUILDING,17/11/2020,33,$9.40M,436s.f.,CAINE BUILDING,Midlevelwest
FLAT C 16/F CAINE BUILDING,10/8/2020,33,$9.28M,436s.f.,CAINE BUILDING,Midlevelwest
FLAT C 11/F CAINE BUILDING,27/7/2020,33,$8.10M,436s.f.,CAINE BUILDING,Midlevelwest
FLAT A 11/F GRAMERCY,14/10/2020,8,$16.50M,650s.f.,GRAMERCY,Midlevelwest
FLAT D 6/F GRAMERCY,21/8/2020,8,$9.80M,350s.f.,GRAMERCY,Midlevelwest
FLAT D 6/F GRAMERCY,13/8/2020,8,$9.80M,350s.f.,GRAMERCY,Midlevelwest
FLAT A 16/F WINDSOR COURT,14/12/2020,27,$6.98M,318s.f.,WINDSOR COURT,Midlevelwest
FLAT C 15/F WINDSOR COURT,5/8/2020,27,$6.15M,259s.f.,WINDSOR COURT,Midlevelwest
FLAT A 17/F WINDSOR COURT,17/7/2020,27,$6.99M,318s.f.,WINDSOR COURT,Midlevelwest
FLAT C 8/F FAIRVIEW HEIGHT,11/12/2020,24,$9.65M,431s.f.,FAIRVIEW HEIGHT,Midlevelwest
FLAT D 20/F FAIRVIEW HEIGHT,22/10/2020,24,$9.80M,431s.f.,FAIRVIEW HEIGHT,Midlevelwest
FLAT B 4/F FAIRVIEW HEIGHT,6/10/2020,24,$10.00M,511s.f.,FAIRVIEW HEIGHT,Midlevelwest
FLAT F 6/F CORONA TOWER,6/11/2020,30,$10.86M,541s.f.,CORONA TOWER,Midlevelwest
FLAT G 25/F CORONA TOWER,9/10/2020,30,$12.69M,634s.f.,CORONA TOWER,Midlevelwest
FLAT B 4/F CORONA TOWER,18/8/2020,30,$13.20M,700s.f.,CORONA TOWER,Midlevelwest
FLAT 1 1/F BLOCK D Y.Y. MANSIONS,25/9/2020,53,$19.30M,1313s.f.,Y.Y. MANSIONS,Midlevelwest
FLAT 1 12/F BLOCK C Y.Y. MANSIONS (with roof),25/9/2020,53,$21.00M,1032s.f.,Y.Y. MANSIONS,Midlevelwest
FLAT 1 11/F BLOCK C Y.Y. MANSIONS,20/8/2020,53,$17.10M,1112s.f.,Y.Y. MANSIONS,Midlevelwest
FLAT C 16/F CARAVAN COURT,12/11/2020,46,$9.50M,555s.f.,CARAVAN COURT,Midlevelwest
FLAT C 17/F CARAVAN COURT,9/9/2020,46,$9.58M,555s.f.,CARAVAN COURT,Midlevelwest
FLAT A 17/F CARAVAN COURT,21/8/2020,46,$10.30M,630s.f.,CARAVAN COURT,Midlevelwest
FLAT B 11/F SEYMOUR,7/8/2020,9,$35.00M,1398s.f.,SEYMOUR,Midlevelwest
FLAT B 30/F SEYMOUR,20/7/2020,9,$45.00M,1398s.f.,SEYMOUR,Midlevelwest
FLAT A 23/F SEYMOUR,17/7/2020,9,$58.00M,1730s.f.,SEYMOUR,Midlevelwest
FLAT D 12/F GOLDEN PHOENIX COURT,5/1/2021,40,$9.60M,534s.f.,GOLDEN PHOENIX COURT,Midlevelwest
FLAT A 11/F GOLDEN PHOENIX COURT,24/9/2020,39,$8.50M,433s.f.,GOLDEN PHOENIX COURT,Midlevelwest
FLAT B 18/F GOLDEN PHOENIX COURT,10/8/2020,39,$8.60M,433s.f.,GOLDEN PHOENIX COURT,Midlevelwest
FLAT B 16/F SCENIC RISE,3/11/2020,21,$10.00M,487s.f.,SCENIC RISE,Midlevelwest
FLAT D 19/F SCENIC RISE,14/10/2020,21,$14.08M,676s.f.,SCENIC RISE,Midlevelwest
FLAT B 11/F SCENIC RISE,28/8/2020,21,$9.80M,487s.f.,SCENIC RISE,Midlevelwest
FLAT E 7/F EXCELSIOR COURT,6/11/2020,31,$21.45M,1081s.f.,EXCELSIOR COURT,Midlevelwest
FLAT F 9/F EXCELSIOR COURT,3/11/2020,31,$16.38M,772s.f.,EXCELSIOR COURT,Midlevelwest
FLAT B 2/F EXCELSIOR COURT,19/10/2020,31,$19.00M,1081s.f.,EXCELSIOR COURT,Midlevelwest
FLAT A 16/F DRAGONVIEW COURT,27/11/2020,31,$27.00M,1216s.f.,DRAGONVIEW COURT,Midlevelwest
FLAT A 13/F DRAGONVIEW COURT,22/10/2020,31,$27.90M,1216s.f.,DRAGONVIEW COURT,Midlevelwest
FLAT A 24/F DRAGONVIEW COURT,11/9/2020,31,$30.80M,1216s.f.,DRAGONVIEW COURT,Midlevelwest
FLAT A 15/F PARK HEIGHT,6/1/2021,26,$9.10M,385s.f.,PARK HEIGHT,Midlevelwest
FLAT C 12/F PARK HEIGHT,6/8/2020,25,$8.96M,417s.f.,PARK HEIGHT,Midlevelwest
FLAT A 5/F NAMNING MANSION,29/12/2020,47,$9.60M,525s.f.,NAMNING MANSION,Midlevelwest
FLAT A 2/F NAMNING MANSION,3/9/2020,47,$8.68M,525s.f.,NAMNING MANSION,Midlevelwest
FLAT B (NO. 135) 16/F GOLDEN VALLEY MANSION,15/12/2020,47,$9.70M,611s.f.,GOLDEN VALLEY MANSION,Midlevelwest
FLAT B (NO. 135) 1/F GOLDEN VALLEY MANSION,17/9/2020,47,$12.80M,611s.f.,GOLDEN VALLEY MANSION,Midlevelwest
FLAT A 27/F GOLDWIN HEIGHTS,17/11/2020,26,$15.90M,763s.f.,GOLDWIN HEIGHTS,Midlevelwest
FLAT C 22/F GOLDWIN HEIGHTS,28/9/2020,26,$14.50M,776s.f.,GOLDWIN HEIGHTS,Midlevelwest
FLAT C 22/F YING PIU MANSION,17/11/2020,24,$9.20M,404s.f.,YING PIU MANSION,Midlevelwest
FLAT C 33/F YING PIU MANSION,17/8/2020,24,$9.68M,404s.f.,YING PIU MANSION,Midlevelwest
FLAT C 21/F WOODLAND COURT,17/9/2020,34,$6.99M,329s.f.,WOODLAND COURT,Midlevelwest
FLAT B 22/F WOODLAND COURT,31/7/2020,34,$6.88M,329s.f.,WOODLAND COURT,Midlevelwest
FLAT C 6/F SEYMOUR PLACE,18/11/2020,26,$16.50M,903s.f.,SEYMOUR PLACE,Midlevelwest
FLAT A 29/F SEYMOUR PLACE,15/9/2020,26,$20.00M,1033s.f.,SEYMOUR PLACE,Midlevelwest
FLAT C 11/F KA FU BUILDING,6/1/2021,34,$13.58M,783s.f.,KA FU BUILDING,Midlevelwest
FLAT B 21/F KA FU BUILDING,12/8/2020,33,$14.68M,742s.f.,KA FU BUILDING,Midlevelwest
FLAT A 19/F TOWER 2 THE SUMMA,14/12/2020,7,$18.60M,769s.f.,THE SUMMA,Midlevelwest
FLAT C 23/F TOWER 1 THE SUMMA,27/11/2020,7,$27.50M,954s.f.,THE SUMMA,Midlevelwest
FLAT A 3/F BLOCK 1 PEAKSVILLE,9/10/2020,27,$9.10M,434s.f.,PEAKSVILLE,Midlevelwest
FLAT C 13/F BLOCK 1 PEAKSVILLE,9/10/2020,27,$15.50M,652s.f.,PEAKSVILLE,Midlevelwest
FLAT D 17/F ROME COURT (BLOCK 4) REALTY GARDENS,16/9/2020,48,$25.00M,1166s.f.,REALTY GARDENS,Midlevelwest
FLAT C 7/F VIENNA COURT (BLOCK 5) REALTY GARDENS,9/9/2020,48,$26.08M,1166s.f.,REALTY GARDENS,Midlevelwest
FLAT A 15/F ALASSIO,30/12/2020,4,$29.38M,1011s.f.,ALASSIO,Midlevelwest
FLAT E 7/F ALASSIO,12/8/2020,4,$19.00M,736s.f.,ALASSIO,Midlevelwest
FLAT A 20/F JADESTONE COURT,2/9/2020,29,$6.68M,332s.f.,JADESTONE COURT,Midlevelwest
FLAT B 20/F JADESTONE COURT,5/8/2020,29,$6.00M,370s.f.,JADESTONE COURT,Midlevelwest
FLAT C 3/F CORDIAL MANSION,23/12/2020,47,$7.43M,480s.f.,CORDIAL MANSION,Midlevelwest
FLAT B 13/F CORDIAL MANSION,1/12/2020,47,$8.00M,480s.f.,CORDIAL MANSION,Midlevelwest
FLAT B 19/F BEAUDRY TOWER,19/10/2020,31,$9.80M,510s.f.,BEAUDRY TOWER,Midlevelwest
FLAT A 29/F BEAUDRY TOWER,6/8/2020,31,$9.99M,498s.f.,BEAUDRY TOWER,Midlevelwest
FLAT C 12/F FLORAL TOWER,30/12/2020,28,$7.48M,344s.f.,FLORAL TOWER,Midlevelwest
FLAT B 8/F FLORAL TOWER,16/9/2020,28,$7.40M,344s.f.,FLORAL TOWER,Midlevelwest
FLAT 3 3/F BLOCK A TYCOON COURT,17/12/2020,26,$8.85M,413s.f.,TYCOON COURT,Midlevelwest
FLAT 2 19/F BLOCK B TYCOON COURT,23/10/2020,28,$20.50M,839s.f.,TYCOON COURT,Midlevelwest
FLAT 3 12/F BLOCK A KINGSFIELD TOWER,24/9/2020,41,$15.00M,795s.f.,KINGSFIELD TOWER,Midlevelwest
FLAT 1 1/F BLOCK A KINGSFIELD TOWER,21/7/2020,41,$13.80M,715s.f.,KINGSFIELD TOWER,Midlevelwest
FLAT A 9/F BLOCK 1 SKYLINE MANSION,15/10/2020,49,$35.60M,1339s.f.,SKYLINE MANSION,Midlevelwest
FLAT E 12/F BLOCK 2 SKYLINE MANSION (with roof),11/8/2020,45,$39.50M,1368s.f.,SKYLINE MANSION,Midlevelwest
FLAT C 10/F BLOCK C (3) PEARL GARDENS,8/1/2021,47,$35.00M,1896s.f.,PEARL GARDENS,Midlevelwest
FLAT F 18/F BLOCK F (6) PEARL GARDENS,2/9/2020,46,$38.00M,1896s.f.,PEARL GARDENS,Midlevelwest
FLAT A 3/F BLOCK 1 REGENT PALISADES (with roof),29/10/2020,23,$22.00M,1180s.f.,REGENT PALISADES,Midlevelwest
FLAT 2 24/F BLOCK C RHINE COURT,4/12/2020,45,$12.50M,660s.f.,RHINE COURT,Midlevelwest
FLAT C 11/F GLORY HEIGHTS,16/10/2020,31,$23.60M,1093s.f.,GLORY HEIGHTS,Midlevelwest
FLAT B 17/F AREZZO,27/8/2020,5,$24.00M,970s.f.,AREZZO,Midlevelwest
FLAT D 16/F HONG KONG GARDEN,21/12/2020,45,$46.68M,1991s.f.,HONG KONG GARDEN,Midlevelwest
FLAT B 15/F KENYON COURT,27/7/2020,37,$21.38M,1004s.f.,KENYON COURT,Midlevelwest
FLAT D 17/F PRIMROSE COURT,1/12/2020,27,$11.15M,504s.f.,PRIMROSE COURT,Midlevelwest
FLAT C 25/F THE BONHAM MANSION,4/9/2020,26,$8.60M,384s.f.,THE BONHAM MANSION,Midlevelwest
FLAT D 17/F WING CHEUNG COURT,7/8/2020,35,$11.80M,686s.f.,WING CHEUNG COURT,Midlevelwest
FLAT B 8/F CAINEWAY MANSION,2/9/2020,51,$8.80M,620s.f.,CAINEWAY MANSION,Midlevelwest
NO. 3C 2/F 3B-3C ROBINSON ROAD ROBINSON GARDEN APARTMENTS,8/9/2020,61,$28.88M,1587s.f.,ROBINSON GARDEN APARTMENTS,Midlevelwest
FLAT H G/F BLOCK GH GREENVIEW GARDENS,8/1/2021,47,$20.00M,986s.f.,GREENVIEW GARDENS,Midlevelwest
FLAT A4 9/F BLOCK A HING WAH MANSIONS,3/11/2020,59,$5.73M,358s.f.,HING WAH MANSIONS,Midlevelwest
FLAT C 7/F RHENISH MANSION,14/10/2020,47,$15.18M,850s.f.,RHENISH MANSION,Midlevelwest
FLAT A 17/F CAMEO COURT,11/11/2020,30,$12.68M,600s.f.,CAMEO COURT,Midlevelwest
FLAT C 1/F GARFIELD MANSION,4/12/2020,47,$14.00M,842s.f.,GARFIELD MANSION,Midlevelwest
FLAT C 14/F CONDUIT TOWER,9/9/2020,28,$10.90M,551s.f.,CONDUIT TOWER,Midlevelwest
FLAT C 12/F FLOURISH COURT,29/12/2020,27,$19.82M,960s.f.,FLOURISH COURT,Midlevelwest
FLAT E 27/F VALIANT PARK,30/7/2020,27,$11.80M,521s.f.,VALIANT PARK,Midlevelwest
FLAT C 8/F PALATIAL CREST,25/9/2020,20,$14.50M,787s.f.,PALATIAL CREST,Midlevelwest
FLAT D 17/F CAINE MANSION,14/12/2020,40,$12.92M,698s.f.,CAINE MANSION,Midlevelwest
FLAT F 7/F BLOCK 3 JADE GARDEN,15/10/2020,52,$40.16M,1224s.f.,JADE GARDEN,Midlevelwest
NO. 43 1/F PHASE 2 TIM PO COURT,26/11/2020,27,$10.20M,493s.f.,TIM PO COURT,Midlevelwest
FLAT A 28/F HILARY COURT,29/10/2020,19,$12.88M,659s.f.,HILARY COURT,Midlevelwest
FLAT A 24/F YUKON COURT,8/9/2020,29,$38.00M,1409s.f.,YUKON COURT,Midlevelwest
FLAT B 14/F ALL FIT GARDEN,14/10/2020,27,$8.90M,453s.f.,ALL FIT GARDEN,Midlevelwest
FLAT A 7/F READING PLACE,7/1/2021,18,$11.62M,589s.f.,READING PLACE,Midlevelwest
FLAT A 3/F YING FAI COURT,24/7/2020,34,$8.70M,465s.f.,YING FAI COURT,Midlevelwest
FLAT A 11/F 39 CONDUIT ROAD,21/8/2020,11,$85.00M,1991s.f.,39 CONDUIT ROAD,Midlevelwest
FLAT B 1/F CARBLE GARDEN,3/8/2020,45,$9.88M,755s.f.,CARBLE GARDEN,Midlevelwest
FLAT C 24/F GOLDEN PAVILION,28/9/2020,27,$7.08M,304s.f.,GOLDEN PAVILION,Midlevelwest
FLAT A 23/F CONDUIT 18,29/12/2020,10,$44.00M,1477s.f.,CONDUIT 18,Midlevelwest
FLAT B 20/F THE RICHMOND,14/12/2020,0,$7.23M,219s.f.,THE RICHMOND,Midlevelwest
FLAT B 11/F THE RICHMOND,11/9/2020,0,$6.93M,219s.f.,THE RICHMOND,Midlevelwest
FLAT B 18/F THE RICHMOND,14/8/2020,0,$7.18M,219s.f.,THE RICHMOND,Midlevelwest
FLAT B 25/F THE RICHMOND,17/7/2020,0,$7.47M,219s.f.,THE RICHMOND,Midlevelwest
FLAT A 1/F BABINGTON HILL (with flat roof),7/8/2020,2,$25.97M,742s.f.,BABINGTON HILL,Midlevelwest
FLAT C 1/F BABINGTON HILL,5/8/2020,2,$20.40M,617s.f.,BABINGTON HILL,Midlevelwest
FLAT B 1/F BABINGTON HILL (with flat roof),28/7/2020,2,$20.22M,622s.f.,BABINGTON HILL,Midlevelwest
FLAT B 12/F BABINGTON HILL,16/7/2020,2,$20.80M,621s.f.,BABINGTON HILL,Midlevelwest
FLAT C 16/F CENTRAL 8,11/12/2020,0,$9.01M,310s.f.,CENTRAL 8,Midlevelwest
FLAT A 15/F CENTRAL 8,8/12/2020,0,$6.67M,203s.f.,CENTRAL 8,Midlevelwest
FLAT C 15/F CENTRAL 8,13/11/2020,0,$9.23M,310s.f.,CENTRAL 8,Midlevelwest
FLAT D 17/F CENTRAL 8,28/8/2020,0,$6.86M,203s.f.,CENTRAL 8,Midlevelwest
FLAT C 12/F CENTRAL 8,26/8/2020,0,$8.89M,310s.f.,CENTRAL 8,Midlevelwest
FLAT D 16/F CENTRAL 8,17/7/2020,0,$6.47M,203s.f.,CENTRAL 8,Midlevelwest
FLAT B 22/F TOWER 1 HILLSBOROUGH COURT,21/12/2020,27,$21.50M,761s.f.,HILLSBOROUGH COURT,Midlevelcentral
FLAT C 11/F TOWER 1 HILLSBOROUGH COURT,16/12/2020,27,$19.75M,738s.f.,HILLSBOROUGH COURT,Midlevelcentral
FLAT A 1/F TOWER 3 HILLSBOROUGH COURT,30/11/2020,27,$16.50M,657s.f.,HILLSBOROUGH COURT,Midlevelcentral
FLAT D 28/F TOWER 3 HILLSBOROUGH COURT,30/11/2020,27,$19.00M,673s.f.,HILLSBOROUGH COURT,Midlevelcentral
FLAT D 7/F TOWER 3 HILLSBOROUGH COURT,9/11/2020,27,$18.80M,646s.f.,HILLSBOROUGH COURT,Midlevelcentral
FLAT B 14/F TOWER 1 HILLSBOROUGH COURT,28/10/2020,27,$21.00M,761s.f.,HILLSBOROUGH COURT,Midlevelcentral
FLAT B 14/F TOWER 3 HILLSBOROUGH COURT,12/10/2020,27,$14.40M,625s.f.,HILLSBOROUGH COURT,Midlevelcentral
